"ESTRATO","DEPARTAMENTO","SEXO","EDAD","ESTADO_CIVIL","EDUCACION","FORMAL","HORAS_TRAB_SEM","BUSC_TRAB","TRAB_VEN","INGRESO_D_P","INGRESO_E_P","INGRESO_D_S","INGRESO_E_S","REMESAS_V","REMESAS_O"
4,"LIMA",1,19,1,6,NA,40,1,2,NA,NA,NA,NA,NA,NA
4,"LIMA",1,22,1,5,NA,50,2,2,NA,NA,NA,NA,1,NA
4,"LIMA",1,39,1,8,2,55,2,1,250,0,NA,NA,NA,NA
4,"LIMA",2,33,1,10,2,60,2,1,250,0,NA,NA,NA,NA
3,"LIMA",1,36,5,6,NA,60,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,15,6,5,NA,16,NA,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,50,1,6,2,73,2,1,300,0,NA,NA,1,NA
3,"LIMA",1,30,1,6,2,58,2,2,300,60,NA,NA,NA,NA
3,"LIMA",2,23,1,5,NA,56,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,22,6,6,NA,76,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,24,1,6,NA,48,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,36,1,5,2,0,2,2,240,0,NA,NA,1,NA
3,"LIMA",1,19,1,5,2,54,2,1,250,0,NA,NA,1,NA
3,"LIMA",1,34,1,5,2,43,2,2,500,0,NA,NA,NA,NA
3,"LIMA",1,29,1,6,NA,54,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,24,1,9,2,54,2,1,450,0,NA,NA,1,NA
3,"LIMA",1,43,1,6,2,21,1,1,280,0,NA,NA,1,NA
3,"LIMA",2,44,1,6,2,21,1,2,280,0,NA,NA,1,NA
3,"LIMA",1,22,1,9,2,48,2,1,150,0,NA,NA,NA,NA
3,"LIMA",1,18,6,6,2,5,1,2,90,0,NA,NA,NA,NA
3,"LIMA",1,19,6,5,2,13,1,2,120,0,NA,NA,NA,NA
3,"LIMA",1,27,6,6,2,63,2,2,180,0,NA,NA,1,NA
3,"LIMA",2,45,6,6,2,54,2,1,250,0,NA,NA,1,NA
5,"LIMA",1,31,1,10,2,65,2,1,280,0,NA,NA,1,NA
5,"LIMA",1,29,6,6,2,66,2,1,250,48,NA,NA,1,NA
5,"LIMA",1,51,6,6,1,48,1,1,60,0,NA,NA,NA,NA
4,"LIMA",1,22,6,6,NA,71,2,2,NA,NA,NA,NA,NA,NA
4,"LIMA",1,34,1,9,NA,88,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,32,1,6,NA,4,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,28,1,8,2,72,2,1,350,0,NA,NA,NA,NA
3,"LIMA",2,27,1,7,1,30,2,1,500,0,NA,NA,1,NA
3,"LIMA",2,24,6,9,NA,35,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,26,1,9,NA,60,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,19,6,5,2,60,2,2,475,0,150,0,1,NA
4,"LIMA",2,29,2,9,NA,28,1,2,NA,NA,NA,NA,NA,NA
4,"LIMA",1,30,2,9,2,60,2,1,600,0,NA,NA,NA,NA
3,"LIMA",1,30,1,7,2,60,2,1,300,0,NA,NA,1,NA
3,"LIMA",2,32,1,10,NA,18,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,18,6,6,2,62,1,1,200,0,NA,NA,1,NA
3,"LIMA",1,34,2,7,NA,80,2,1,NA,NA,200,0,NA,NA
3,"LIMA",1,24,6,10,2,26,1,1,1200,0,NA,NA,1,NA
4,"LIMA",2,43,2,11,2,60,2,1,1500,0,NA,NA,NA,NA
4,"LIMA",1,39,1,10,1,68,2,1,3500,0,NA,NA,3,NA
3,"LIMA",1,27,1,10,2,60,2,1,180,0,200,0,1,NA
3,"LIMA",2,35,1,9,NA,15,NA,2,NA,NA,NA,NA,2,NA
3,"LIMA",2,17,6,5,NA,42,NA,2,NA,NA,NA,NA,NA,NA
3,"LIMA",2,14,6,5,NA,3,NA,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,34,2,8,2,105,2,1,237,0,NA,NA,1,NA
3,"LIMA",2,32,2,9,2,90,2,1,800,0,NA,NA,1,NA
3,"ICA",1,45,5,5,1,54,2,2,380,120,NA,NA,2,NA
4,"ICA",1,55,5,4,NA,84,2,1,NA,NA,NA,NA,NA,NA
4,"ICA",1,34,1,6,2,67,2,1,385,0,NA,NA,NA,NA
4,"ICA",2,35,5,8,2,54,2,1,240,90,NA,NA,1,NA
4,"ICA",2,29,5,6,2,63,2,1,35,10,NA,NA,1,NA
4,"ICA",1,38,1,5,1,56,2,1,900,0,NA,NA,2,NA
4,"ICA",2,43,1,10,2,9,2,1,100,0,NA,NA,NA,NA
5,"ICA",1,47,2,9,1,50,2,1,390,30,NA,NA,1,NA
5,"ICA",2,42,2,NA,1,40,2,2,380,48,NA,NA,NA,NA
4,"ICA",1,29,1,8,NA,68,2,1,NA,NA,NA,NA,NA,NA
4,"ICA",1,24,1,5,2,59,2,2,350,0,NA,NA,2,NA
4,"ICA",1,31,1,9,NA,12,1,1,NA,NA,NA,NA,3,NA
4,"ICA",2,25,1,9,NA,7,1,1,NA,NA,NA,NA,NA,NA
4,"ICA",1,28,1,6,NA,70,2,1,NA,NA,NA,NA,NA,NA
4,"ICA",2,26,1,7,NA,7,NA,1,NA,NA,NA,NA,NA,NA
4,"ICA",1,56,1,10,2,30,2,1,420,0,NA,NA,1,NA
4,"ICA",2,31,5,10,1,48,2,1,330,0,NA,NA,NA,NA
4,"ICA",1,66,6,5,2,78,2,1,405,60,NA,NA,1,NA
4,"ICA",1,55,1,4,2,36,2,1,360,0,NA,NA,NA,NA
4,"ICA",2,49,1,4,1,40,2,2,368,120,NA,NA,1,NA
4,"ICA",1,22,6,6,1,56,2,1,900,0,NA,NA,NA,NA
4,"ICA",1,29,1,6,2,56,2,1,420,0,NA,NA,NA,NA
2,"ICA",1,26,1,4,2,91,2,1,320,0,NA,NA,1,NA
2,"ICA",1,28,1,5,NA,54,2,2,NA,NA,NA,NA,1,NA
2,"ICA",2,28,6,10,2,68,2,2,260,0,NA,NA,1,NA
2,"ICA",1,48,2,8,NA,18,1,1,NA,NA,400,0,NA,NA
2,"ICA",2,44,2,6,2,66,2,2,300,0,NA,NA,1,NA
2,"ICA",1,27,1,6,2,52,2,1,620,180,NA,NA,1,NA
2,"ICA",1,40,1,8,NA,63,2,1,NA,NA,NA,NA,2,NA
2,"ICA",1,17,6,5,2,45,2,2,200,0,NA,NA,NA,NA
2,"ICA",1,43,1,8,NA,15,1,1,NA,NA,NA,NA,2,NA
2,"ICA",2,36,1,10,1,66,2,2,450,0,NA,NA,NA,NA
1,"ICA",1,27,1,9,NA,69,2,1,NA,NA,NA,NA,1,NA
1,"ICA",2,27,1,9,NA,60,2,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,31,1,10,NA,80,2,1,NA,NA,NA,NA,NA,NA
1,"ICA",1,36,1,5,2,66,2,1,420,60,NA,NA,1,NA
1,"ICA",2,43,1,6,2,18,2,2,400,0,NA,NA,2,NA
1,"ICA",1,18,6,5,2,66,2,2,420,0,NA,NA,NA,NA
1,"ICA",1,32,1,6,2,72,2,1,350,0,NA,NA,2,NA
1,"ICA",2,29,1,8,2,66,2,1,600,0,NA,NA,NA,NA
1,"ICA",2,46,5,5,2,29,2,1,50,30,NA,NA,NA,NA
1,"ICA",1,38,1,4,2,68,2,1,420,0,240,0,NA,NA
1,"ICA",2,33,1,8,NA,72,2,1,NA,NA,NA,NA,NA,NA
1,"ICA",2,22,1,8,2,48,1,2,600,0,NA,NA,NA,NA
1,"ICA",1,36,1,5,2,60,2,1,450,0,NA,NA,2,NA
3,"ICA",1,50,1,6,2,72,2,1,40,10,NA,NA,1,NA
3,"ICA",2,47,1,4,1,54,2,1,600,90,NA,NA,1,NA
3,"ICA",2,28,1,8,2,54,2,1,35,0,NA,NA,NA,NA
3,"ICA",1,33,1,6,NA,84,2,1,NA,NA,NA,NA,2,NA
3,"ICA",1,35,1,6,2,72,1,1,350,0,NA,NA,1,NA
3,"ICA",1,39,5,5,2,48,2,1,160,0,NA,NA,2,NA
3,"ICA",2,24,5,10,2,66,2,1,40,15,NA,NA,1,NA
3,"ICA",1,22,6,5,NA,70,2,2,NA,NA,NA,NA,1,NA
3,"ICA",1,19,6,5,NA,72,2,1,NA,NA,NA,NA,NA,NA
3,"ICA",1,18,6,5,NA,70,2,2,NA,NA,NA,NA,NA,NA
3,"ICA",1,36,1,6,2,60,2,1,360,0,NA,NA,1,NA
3,"ICA",2,30,1,5,2,73,2,1,210,35,NA,NA,1,NA
2,"ICA",2,35,1,6,2,72,2,1,650,0,NA,NA,NA,NA
2,"ICA",1,19,6,6,NA,36,2,2,NA,NA,NA,NA,NA,NA
2,"ICA",2,32,2,6,NA,28,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,48,2,6,2,48,2,1,400,0,NA,NA,1,NA
2,"ICA",1,29,6,6,2,65,2,1,350,40,80,0,2,NA
2,"ICA",1,28,2,6,NA,105,2,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,31,1,6,2,90,2,1,420,0,NA,NA,1,NA
2,"ICA",1,39,2,6,NA,60,2,1,NA,NA,NA,NA,1,NA
2,"ICA",2,22,1,6,2,64,2,2,200,60,NA,NA,NA,NA
2,"ICA",1,29,1,5,NA,91,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,35,1,9,NA,40,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,51,1,6,NA,65,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,26,6,9,2,72,2,1,300,100,NA,NA,NA,NA
2,"ICA",2,18,5,NA,2,32,2,2,40,0,NA,NA,NA,NA
2,"ICA",1,43,2,6,NA,72,2,1,NA,NA,NA,NA,1,NA
2,"ICA",2,44,2,5,2,40,2,1,20,21,NA,NA,1,NA
2,"ICA",2,21,6,6,2,36,2,2,25,0,NA,NA,NA,NA
2,"ICA",2,19,6,5,2,48,2,2,30,60,NA,NA,NA,NA
2,"ICA",1,27,1,10,NA,90,2,1,NA,NA,NA,NA,NA,NA
3,"ICA",2,24,6,9,2,42,2,2,200,180,NA,NA,NA,NA
3,"ICA",1,33,6,10,1,60,2,1,350,100,NA,NA,NA,NA
3,"ICA",1,22,1,6,2,84,2,2,350,63,NA,NA,NA,NA
1,"ICA",2,33,1,6,NA,10,1,1,NA,NA,NA,NA,2,NA
1,"ICA",1,30,2,10,NA,105,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,32,2,6,NA,50,2,1,NA,NA,NA,NA,3,NA
2,"ICA",1,24,1,6,NA,84,2,1,NA,NA,NA,NA,1,NA
2,"ICA",2,23,1,6,NA,35,2,2,NA,NA,NA,NA,1,NA
2,"ICA",2,38,6,10,NA,48,2,1,NA,NA,NA,NA,1,NA
2,"ICA",2,39,6,10,2,60,2,1,240,70,NA,NA,1,NA
2,"ICA",1,44,2,8,2,48,2,1,350,180,NA,NA,1,NA
2,"ICA",2,45,2,6,2,42,2,1,350,50,NA,NA,NA,NA
2,"ICA",1,71,5,6,NA,22,1,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,34,1,6,2,42,2,1,270,0,NA,NA,1,NA
3,"ICA",2,44,5,6,NA,84,2,1,NA,NA,NA,NA,3,NA
2,"ICA",1,41,3,6,NA,56,2,1,NA,NA,NA,NA,3,NA
2,"ICA",1,27,1,8,2,84,2,1,50,0,NA,NA,2,NA
2,"ICA",2,24,5,6,2,48,1,1,300,0,NA,NA,NA,NA
2,"ICA",2,50,5,6,2,32,1,1,40,7,NA,NA,1,NA
2,"ICA",1,38,5,6,NA,60,2,1,NA,NA,NA,NA,3,NA
2,"ICA",1,21,6,6,2,60,2,1,400,0,NA,NA,NA,NA
2,"ICA",2,19,6,6,2,48,1,1,250,60,NA,NA,NA,NA
2,"ICA",1,25,6,5,2,60,2,1,320,60,NA,NA,2,NA
2,"ICA",1,47,6,4,NA,56,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,23,6,3,NA,56,1,1,NA,NA,NA,NA,1,NA
2,"ICA",1,25,1,5,2,88,2,1,360,0,600,0,1,NA
2,"ICA",1,34,2,8,NA,66,1,1,NA,NA,NA,NA,3,NA
2,"ICA",2,31,2,10,2,78,2,2,500,0,NA,NA,1,NA
2,"ICA",1,36,1,10,NA,66,2,1,NA,NA,NA,NA,2,NA
2,"ICA",2,52,1,11,NA,20,1,1,NA,NA,150,0,2,NA
2,"ICA",2,25,5,6,2,60,2,2,600,75,NA,NA,NA,NA
2,"ICA",2,20,6,6,NA,8,2,1,NA,NA,NA,NA,2,NA
3,"ICA",1,45,1,5,NA,72,2,1,NA,NA,NA,NA,2,NA
3,"ICA",1,24,6,10,2,72,2,1,400,50,NA,NA,NA,NA
3,"ICA",1,48,5,4,NA,66,2,2,NA,NA,NA,NA,1,NA
3,"ICA",1,26,1,6,2,56,2,2,350,70,NA,NA,1,NA
3,"ICA",2,32,1,6,2,48,2,2,1200,25,NA,NA,1,NA
3,"ICA",2,57,5,6,2,48,2,1,600,0,NA,NA,NA,NA
3,"ICA",1,19,6,5,2,5,2,2,40,0,NA,NA,NA,NA
3,"ICA",1,25,6,6,2,66,2,1,40,8,440,0,1,NA
3,"ICA",2,50,5,10,2,18,2,2,40,0,NA,NA,NA,NA
3,"ICA",1,28,6,6,2,37,2,1,350,50,NA,NA,1,NA
3,"ICA",1,18,6,5,2,76,2,2,200,0,200,0,NA,NA
3,"ICA",1,19,1,6,2,60,2,2,230,72,NA,NA,NA,NA
3,"ICA",2,18,1,5,2,56,2,2,260,150,NA,NA,NA,NA
3,"ICA",1,36,1,9,1,55,2,1,360,10,NA,NA,1,NA
3,"ICA",1,34,1,4,2,54,2,1,60,12,NA,NA,1,NA
3,"ICA",1,45,1,5,NA,84,2,1,NA,NA,NA,NA,1,NA
3,"ICA",2,46,1,4,2,6,2,1,50,0,NA,NA,NA,NA
3,"ICA",1,21,1,6,2,48,2,2,50,0,NA,NA,NA,NA
3,"ICA",1,36,1,4,NA,30,2,1,NA,NA,NA,NA,NA,NA
3,"ICA",1,16,6,5,2,72,2,2,270,70,NA,NA,NA,NA
3,"ICA",2,27,5,8,2,40,2,1,480,0,NA,NA,NA,NA
2,"ICA",1,32,2,6,1,56,2,1,60,0,NA,NA,1,NA
2,"ICA",2,65,3,8,2,30,2,1,400,120,NA,NA,NA,NA
2,"ICA",2,70,1,4,NA,74,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,65,1,6,NA,63,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,18,6,NA,NA,72,2,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,25,1,9,2,45,2,1,300,0,NA,NA,1,NA
2,"ICA",2,27,1,9,2,62,2,1,120,0,NA,NA,1,NA
2,"ICA",2,52,5,10,NA,96,2,2,NA,NA,NA,NA,1,NA
2,"ICA",1,17,6,6,NA,71,2,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,27,1,5,2,41,1,1,70,0,NA,NA,2,NA
2,"ICA",1,28,1,9,2,46,2,1,500,0,NA,NA,1,NA
2,"ICA",2,32,1,6,NA,62,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,24,5,9,2,46,2,1,500,0,NA,NA,3,NA
2,"ICA",1,37,6,6,1,72,2,1,300,60,NA,NA,NA,NA
3,"ICA",2,44,1,4,NA,54,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,41,1,6,NA,70,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,20,1,6,2,56,2,2,30,20,NA,NA,1,NA
3,"ICA",2,30,6,10,2,54,2,1,40,15,NA,NA,NA,NA
3,"ICA",2,31,1,6,2,77,2,2,45,15,NA,NA,NA,NA
3,"ICA",1,37,5,10,2,48,1,2,350,0,NA,NA,2,NA
3,"ICA",1,38,1,6,2,70,2,1,45,15,NA,NA,NA,NA
3,"ICA",2,37,5,6,2,72,2,1,300,60,NA,NA,NA,NA
3,"ICA",2,36,5,6,2,77,2,1,50,15,NA,NA,NA,NA
1,"ICA",1,29,1,8,1,60,2,1,320,0,NA,NA,1,NA
1,"ICA",2,31,1,10,2,35,1,1,120,0,NA,NA,NA,NA
1,"ICA",1,34,2,6,1,72,2,1,1100,500,NA,NA,2,NA
1,"ICA",2,29,2,6,NA,24,2,2,NA,NA,NA,NA,NA,NA
1,"ICA",1,20,1,6,2,65,1,2,300,0,NA,NA,NA,NA
1,"ICA",1,41,4,10,1,72,2,1,885,0,NA,NA,2,NA
3,"ICA",1,25,1,6,2,54,1,1,500,120,120,0,NA,NA
1,"ICA",1,28,6,8,1,42,2,1,163,0,NA,NA,1,NA
1,"ICA",1,30,1,9,2,24,2,1,720,0,NA,NA,1,NA
1,"ICA",1,36,1,3,2,60,2,1,390,60,NA,NA,NA,NA
1,"ICA",2,25,1,3,NA,16,2,1,NA,NA,NA,NA,NA,NA
1,"ICA",1,41,6,8,NA,56,2,1,NA,NA,NA,NA,1,NA
1,"ICA",1,40,4,8,NA,20,1,1,NA,NA,NA,NA,1,NA
1,"ICA",1,32,1,6,NA,70,2,1,NA,NA,NA,NA,NA,NA
1,"ICA",1,27,1,9,NA,77,2,1,NA,NA,1200,0,3,NA
1,"ICA",2,24,1,6,2,60,2,1,450,0,NA,NA,NA,NA
3,"ICA",1,21,1,5,2,50,2,1,400,0,NA,NA,1,NA
3,"ICA",1,22,1,5,NA,20,NA,1,NA,NA,NA,NA,1,NA
3,"ICA",1,28,6,10,2,48,2,1,550,0,NA,NA,1,NA
3,"ICA",1,46,6,5,NA,56,2,1,NA,NA,NA,NA,1,NA
3,"ICA",2,45,5,10,2,35,2,1,150,25,NA,NA,1,NA
3,"ICA",2,25,3,6,2,14,1,1,40,10,NA,NA,NA,NA
3,"ICA",1,22,1,6,2,54,1,2,400,0,NA,NA,NA,NA
3,"ICA",1,28,6,9,2,60,2,1,300,60,NA,NA,1,NA
3,"ICA",2,27,1,9,2,49,2,2,25,15,NA,NA,1,NA
3,"ICA",1,28,1,6,1,58,2,1,400,0,NA,NA,NA,NA
1,"ICA",2,47,2,10,1,48,2,1,1200,0,NA,NA,2,NA
1,"ICA",1,47,2,8,1,70,2,1,400,0,NA,NA,NA,NA
1,"ICA",1,18,6,NA,1,66,2,2,350,0,NA,NA,NA,NA
1,"ICA",1,38,1,6,2,48,2,1,300,60,NA,NA,NA,NA
1,"ICA",2,29,1,8,2,8,2,1,50,12,NA,NA,1,NA
1,"ICA",1,47,2,8,NA,60,2,1,NA,NA,NA,NA,2,NA
1,"ICA",2,48,2,8,NA,16,1,1,NA,NA,NA,NA,NA,NA
1,"ICA",2,24,6,9,2,60,1,1,240,60,NA,NA,1,NA
1,"ICA",1,32,6,5,2,45,2,1,330,5,NA,NA,1,NA
1,"ICA",1,32,2,10,NA,68,2,1,NA,NA,NA,NA,2,NA
1,"ICA",2,44,5,6,2,40,2,1,250,40,NA,NA,1,NA
1,"ICA",1,28,6,10,2,62,2,1,400,0,NA,NA,1,NA
2,"ICA",1,37,1,5,NA,78,1,1,NA,NA,NA,NA,2,NA
2,"ICA",1,37,1,6,2,72,2,1,100,0,NA,NA,1,NA
2,"ICA",2,35,1,6,2,49,2,2,50,15,NA,NA,1,NA
2,"ICA",1,30,1,10,2,48,2,1,1200,0,NA,NA,1,NA
2,"ICA",2,30,1,10,1,48,2,1,360,60,NA,NA,NA,NA
2,"ICA",1,25,1,5,2,69,1,1,30,0,NA,NA,NA,NA
2,"ICA",1,30,2,9,1,72,2,1,280,0,NA,NA,2,NA
2,"ICA",2,30,2,9,NA,9,1,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,42,1,7,2,72,2,1,360,60,NA,NA,NA,NA
2,"ICA",2,37,1,10,NA,15,1,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,50,6,6,2,55,2,1,1050,350,NA,NA,1,NA
2,"ICA",2,32,5,11,NA,30,1,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,54,5,8,NA,35,NA,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,25,1,9,2,48,2,1,465,0,NA,NA,2,NA
2,"ICA",2,33,5,10,NA,36,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,36,2,8,1,56,2,1,1443,65,NA,NA,1,NA
2,"ICA",2,34,2,6,NA,70,2,2,NA,NA,NA,NA,1,NA
2,"ICA",1,31,6,10,NA,98,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,23,6,6,2,102,2,1,465,140,600,0,1,NA
2,"ICA",1,25,1,9,2,45,2,1,420,0,NA,NA,NA,1
2,"ICA",1,26,6,8,NA,70,2,2,NA,NA,NA,NA,2,NA
2,"ICA",1,28,6,9,NA,84,2,1,NA,NA,NA,NA,1,NA
2,"ICA",1,27,6,6,2,38,2,1,180,72,300,0,1,NA
2,"ICA",1,22,6,6,2,72,1,1,360,150,NA,NA,2,NA
2,"ICA",1,34,6,9,2,42,2,1,40,10,NA,NA,2,NA
2,"ICA",1,43,2,6,NA,69,1,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,41,2,6,2,15,1,2,300,0,NA,NA,1,NA
2,"ICA",1,22,6,6,2,54,2,2,280,60,NA,NA,NA,NA
2,"ICA",2,48,1,10,NA,54,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,53,1,5,NA,66,2,1,NA,NA,NA,NA,2,NA
2,"ICA",1,19,6,6,NA,30,NA,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,17,6,NA,NA,30,NA,2,NA,NA,NA,NA,NA,NA
2,"ICA",1,45,5,6,NA,48,NA,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,57,5,9,1,60,2,1,450,0,NA,NA,1,NA
2,"ICA",1,38,1,4,NA,72,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,34,1,4,1,54,2,1,40,0,NA,NA,NA,NA
2,"ICA",2,19,6,NA,1,45,2,2,40,10,NA,NA,NA,NA
2,"ICA",1,32,1,6,NA,72,1,1,NA,NA,NA,NA,1,NA
2,"ICA",2,30,1,10,NA,0,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",2,33,1,6,1,48,2,2,250,0,NA,NA,2,NA
3,"ICA",1,38,1,6,1,24,1,1,80,10,NA,NA,NA,NA
5,"ICA",1,25,1,4,2,48,2,1,40,0,NA,NA,NA,NA
5,"ICA",1,26,1,6,2,66,2,1,300,0,NA,NA,1,NA
5,"ICA",2,31,1,4,2,72,2,1,240,0,NA,NA,NA,NA
5,"ICA",1,25,6,6,2,66,2,1,50,0,NA,NA,1,NA
5,"ICA",1,23,5,6,2,68,2,1,50,0,NA,NA,1,NA
5,"ICA",2,21,1,6,2,54,2,2,200,30,NA,NA,NA,NA
5,"ICA",1,50,2,3,2,6,2,2,60,0,NA,NA,NA,NA
3,"ICA",2,34,5,10,2,66,2,1,350,0,NA,NA,NA,NA
3,"ICA",1,16,6,4,2,6,2,2,50,0,NA,NA,NA,NA
3,"ICA",1,24,1,5,2,72,2,1,700,0,NA,NA,2,NA
3,"ICA",1,41,6,3,2,60,2,1,800,0,NA,NA,2,NA
3,"ICA",1,30,6,3,2,72,1,1,700,0,NA,NA,NA,NA
3,"ICA",1,19,6,5,2,72,2,2,700,0,NA,NA,NA,NA
3,"ICA",1,26,6,4,2,72,2,1,700,0,NA,NA,2,NA
3,"ICA",2,40,5,3,NA,0,2,1,NA,NA,NA,NA,NA,NA
3,"ICA",1,15,6,NA,2,40,2,2,130,0,NA,NA,NA,NA
3,"ICA",1,29,6,6,2,35,2,1,410,0,NA,NA,2,NA
3,"ICA",2,26,6,9,1,66,2,1,600,0,NA,NA,1,NA
3,"ICA",1,37,6,8,2,48,2,1,480,0,NA,NA,3,NA
3,"ICA",1,35,2,8,2,60,1,1,400,0,NA,NA,2,NA
3,"ICA",2,25,2,5,1,48,1,2,950,0,NA,NA,1,NA
3,"ICA",2,44,1,10,1,48,2,1,342,0,NA,NA,1,NA
4,"ICA",1,25,6,5,2,43,2,1,350,0,NA,NA,1,NA
3,"ICA",1,26,1,6,2,3,1,1,100,0,NA,NA,3,NA
3,"ICA",2,24,1,8,2,20,2,2,28,0,NA,NA,1,NA
4,"ICA",1,35,1,10,1,48,2,1,460,0,NA,NA,2,NA
4,"ICA",2,28,1,9,1,48,1,1,320,0,NA,NA,1,NA
4,"ICA",1,18,6,NA,2,63,2,2,40,0,NA,NA,NA,NA
4,"ICA",1,23,1,5,NA,70,1,1,NA,NA,NA,NA,NA,NA
4,"ICA",1,24,1,6,2,78,2,1,100,0,NA,NA,1,NA
3,"ICA",1,39,1,8,2,72,2,1,360,0,NA,NA,3,NA
3,"ICA",2,27,1,6,NA,72,2,2,NA,NA,NA,NA,2,NA
3,"ICA",1,37,1,5,2,48,1,1,380,0,NA,NA,1,NA
3,"ICA",1,19,6,5,2,66,1,1,300,0,NA,NA,NA,NA
3,"ICA",1,24,1,5,NA,84,1,1,NA,NA,NA,NA,1,NA
2,"ICA",1,30,1,9,2,48,2,2,80,0,NA,NA,2,NA
2,"ICA",2,26,1,8,2,48,2,2,550,0,NA,NA,2,NA
3,"ICA",2,40,1,6,2,48,2,2,200,30,NA,NA,1,NA
3,"ICA",1,27,1,6,2,66,2,1,60,0,NA,NA,1,NA
3,"ICA",1,22,5,8,2,70,2,1,60,0,NA,NA,1,NA
3,"ICA",1,28,1,6,2,48,2,1,210,60,NA,NA,NA,NA
3,"ICA",1,27,1,6,2,60,2,1,250,60,NA,NA,1,NA
3,"ICA",1,23,1,4,2,53,2,1,540,45,NA,NA,NA,NA
3,"ICA",1,23,1,5,NA,7,2,1,NA,NA,NA,NA,2,NA
3,"ICA",2,20,1,6,2,66,2,2,600,180,NA,NA,NA,NA
3,"ICA",1,25,1,6,2,38,1,1,350,40,NA,NA,1,NA
2,"ICA",1,37,1,10,2,55,2,1,500,0,70,0,NA,NA
2,"ICA",2,34,1,10,NA,1,2,1,NA,NA,NA,NA,NA,NA
2,"ICA",1,23,1,6,1,56,2,1,420,0,NA,NA,2,NA
2,"ICA",2,26,1,6,2,62,2,2,240,60,NA,NA,NA,NA
2,"ICA",1,25,1,6,2,54,2,1,360,48,NA,NA,NA,NA
2,"ICA",1,64,1,NA,2,41,2,2,540,60,NA,NA,2,NA
2,"ICA",2,44,1,10,1,10,1,1,350,0,NA,NA,NA,NA
2,"ICA",1,25,6,6,2,53,2,1,360,45,NA,NA,2,NA
2,"ICA",1,25,2,8,NA,28,2,1,NA,NA,NA,NA,1,NA
2,"ICA",2,25,6,6,2,54,1,1,300,60,NA,NA,1,NA
3,"ICA",1,56,1,6,NA,66,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,23,6,5,2,20,1,1,110,0,NA,NA,1,NA
3,"ICA",1,20,6,6,2,8,2,2,60,0,NA,NA,1,NA
3,"ICA",2,36,6,6,NA,63,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,35,1,8,2,48,2,1,300,60,NA,NA,2,NA
3,"ICA",2,38,1,8,2,60,2,1,800,240,NA,NA,NA,NA
3,"ICA",1,34,5,9,2,44,2,2,300,0,NA,NA,2,NA
3,"ICA",1,37,1,6,NA,52,2,1,NA,NA,NA,NA,1,NA
3,"ICA",2,33,1,10,2,78,2,1,240,60,NA,NA,1,NA
3,"ICA",1,17,6,5,2,52,2,1,360,60,NA,NA,2,NA
3,"ICA",1,33,6,6,NA,54,2,1,NA,NA,NA,NA,1,NA
3,"ICA",2,35,2,10,NA,18,2,1,NA,NA,NA,NA,1,NA
3,"ICA",1,37,2,6,2,46,2,1,700,0,NA,NA,1,NA
4,"ICA",1,19,6,6,2,30,1,1,180,30,NA,NA,1,NA
