"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
3,"ANCASH",1,22,3,2,80,90,2,1,3,520,120,1,1,1,2,2,2,2,1,1,3,3,2
3,"ANCASH",2,43,3,2,2,104,1,1,2,175,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"ANCASH",1,34,3,1,80,90,2,1,3,600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,50,3,2,100,72,1,1,2,340,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,43,3,2,200,72,2,2,2,620,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,16,3,2,100,24,1,1,1,50,16,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,32,3,2,5,60,2,2,2,240,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"ANCASH",1,14,3,2,2,21,2,1,1,20,9,1,2,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,22,3,2,6,60,2,1,2,300,48,1,1,2,2,2,2,2,1,1,4,1,2
3,"ANCASH",1,33,3,2,10,56,2,2,2,400,70,2,3,1,2,2,2,2,1,1,4,1,2
3,"ANCASH",1,26,3,2,2,36,1,1,1,40,8,1,3,1,2,2,2,2,1,1,4,1,2
1,"ANCASH",1,35,3,2,3,18,1,1,1,70,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,41,6,2,2,48,2,2,2,150,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",1,30,3,2,25,56,1,1,3,720,106,1,3,1,2,2,2,2,1,1,5,3,2
1,"ANCASH",2,28,3,1,28,55,2,2,4,1400,0,1,2,1,2,2,2,2,1,1,2,1,2
1,"ANCASH",2,32,3,2,200,60,2,2,2,300,42,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,28,3,2,2,64,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",1,28,3,2,6,48,2,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,25,3,2,6,54,2,2,2,210,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,22,3,2,8,48,2,2,2,180,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,20,3,2,3,72,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"ANCASH",2,44,3,2,3,48,2,2,2,180,42,1,1,1,2,2,2,2,1,1,4,1,2
1,"ANCASH",2,20,3,2,7,54,2,2,2,180,49,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,24,3,2,3,77,2,1,3,530,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,22,6,2,2,6,1,2,2,55,20,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,26,3,2,6,72,2,2,2,330,42,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,33,3,2,10,72,2,2,3,460,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,25,3,2,15,66,2,2,3,468,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,33,3,2,6,72,2,2,3,460,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",1,23,3,2,10,72,2,2,3,460,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,32,3,2,7,48,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",2,31,3,2,4,48,2,2,4,800,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",2,26,3,2,2,25,1,2,3,400,50,1,3,1,2,2,2,2,1,2,4,1,2
4,"ANCASH",1,24,3,2,7,84,2,2,2,300,49,1,3,2,2,2,2,2,1,2,4,1,2
5,"ANCASH",1,58,3,2,200,84,2,2,2,400,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,51,3,1,200,18,2,2,2,400,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,22,3,2,3,48,2,2,2,250,0,1,1,1,2,2,2,2,1,1,3,1,2
4,"ANCASH",2,38,3,2,150,36,1,1,2,400,0,2,3,2,2,2,2,2,1,1,3,1,1
3,"ANCASH",1,47,3,2,150,42,2,2,2,350,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,53,3,2,2,3,1,1,1,300,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,15,3,2,10,63,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ANCASH",2,41,3,2,5,78,2,2,2,186,48,1,1,1,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",2,27,3,2,2,50,2,1,2,150,0,1,3,2,2,2,2,2,1,1,4,1,2
4,"ANCASH",1,22,3,2,150,25,1,2,1,60,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",1,35,3,2,2,19,1,1,2,130,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",2,20,3,2,250,39,2,2,2,300,24,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",1,17,3,2,3,78,2,2,2,180,42,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",1,15,3,2,3,63,2,2,2,140,42,2,3,2,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,21,3,2,2,30,1,1,1,20,5,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",2,41,3,2,150,72,2,2,1,100,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,27,3,2,4,9,1,1,2,30,6,1,1,1,2,2,2,2,1,1,2,1,2
5,"ANCASH",1,28,3,2,150,72,2,1,2,300,42,2,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,25,3,2,3,63,2,1,1,60,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,21,3,2,6,27,2,1,2,90,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,39,3,2,4,48,1,2,2,280,32,1,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,31,3,2,190,50,1,2,1,60,0,1,2,2,2,2,2,2,1,1,2,1,2
5,"ANCASH",2,25,3,2,30,42,2,2,2,210,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,35,3,2,19,30,1,1,2,240,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,38,3,2,20,42,1,1,2,222,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,42,3,2,20,42,1,2,2,222,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",1,35,3,2,19,30,1,1,2,240,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ANCASH",2,40,3,1,150,60,2,2,2,250,0,1,3,1,2,2,2,1,2,NA,NA,NA,2
5,"ANCASH",1,28,3,2,2,72,2,2,2,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",1,16,3,2,2,8,2,2,1,40,11,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ANCASH",1,43,3,2,200,41,1,1,1,40,0,1,3,2,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",2,55,3,2,2,84,2,2,1,35,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,37,3,1,10,49,1,1,4,1200,0,1,3,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",2,22,3,2,2,52,1,2,3,500,0,2,1,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",1,34,3,2,2,77,2,2,4,850,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,39,3,2,2,21,1,2,4,400,0,1,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,39,3,2,14,48,2,2,2,300,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,17,3,2,15,36,2,2,1,40,10,2,3,2,2,2,2,2,2,NA,NA,NA,2
1,"AREQUIPA",2,25,3,1,300,95,2,2,4,1200,0,1,3,1,2,2,2,2,1,2,5,2,2
1,"AREQUIPA",1,18,3,2,2,48,2,2,4,1100,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,31,3,2,48,26,1,2,4,1600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,30,3,2,10,36,2,2,4,1200,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,31,6,2,1,82,2,1,4,315,0,1,1,1,2,2,2,2,1,1,1,1,2
2,"AREQUIPA",1,33,3,2,3,99,2,2,3,465,0,1,2,1,2,2,2,2,1,2,4,3,2
2,"AREQUIPA",1,26,3,2,17,83,2,2,2,500,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",2,29,3,2,4,54,2,2,1,30,7,1,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",2,41,3,1,30,48,1,1,4,965,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,35,3,2,3,72,2,2,3,550,96,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,33,3,2,20,72,2,1,4,1000,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,29,3,2,4,60,2,2,3,750,0,2,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",1,44,3,1,200,37,1,2,2,250,0,1,2,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,16,3,2,2,20,1,2,2,60,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,25,3,2,250,60,1,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,19,3,1,5,60,2,2,3,600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,27,3,1,200,78,2,2,2,1000,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",2,27,3,2,10,66,2,2,4,930,0,1,1,1,2,2,2,2,1,1,4,2,2
4,"AREQUIPA",1,29,3,2,300,40,1,2,2,300,0,2,1,1,2,2,2,2,1,2,3,1,2
4,"AREQUIPA",1,39,3,1,7,54,1,2,3,450,96,2,1,1,2,2,2,2,1,2,3,1,2
4,"AREQUIPA",2,38,3,2,6,54,2,2,2,250,48,1,3,1,2,2,2,2,1,2,2,1,2
4,"AREQUIPA",2,20,3,2,6,60,2,2,2,150,48,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,40,3,1,12,50,2,2,3,500,0,2,1,1,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",2,23,3,2,3,56,2,2,2,250,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,24,3,2,2,56,2,2,2,300,0,1,2,1,2,2,2,2,1,1,4,2,1
2,"AREQUIPA",1,54,3,2,7,56,2,2,2,540,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,19,3,2,10,60,2,2,3,600,0,2,3,1,2,2,2,2,1,1,2,3,2
3,"AREQUIPA",2,28,3,2,3,4,1,1,1,20,0,1,2,1,2,2,2,2,1,2,7,1,2
3,"AREQUIPA",1,30,3,2,5,42,2,2,4,1300,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,62,3,2,2,42,2,2,3,500,0,2,1,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",2,58,6,2,1,56,2,2,1,30,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,38,3,2,5,48,1,1,2,230,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,31,3,2,6,32,1,1,1,27,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,20,3,2,6,60,2,2,3,370,0,2,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,21,3,2,6,54,1,2,2,230,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,31,3,2,4,60,2,2,2,350,50,2,1,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,28,3,2,4,45,2,2,2,300,0,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,32,3,2,4,60,2,2,2,360,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,31,3,2,4,48,1,2,2,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"AREQUIPA",1,31,3,1,60,48,2,2,4,930,192,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,44,3,2,5,52,2,1,2,300,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"AREQUIPA",1,35,3,2,10,60,2,2,4,930,0,2,3,1,2,2,2,2,1,1,4,2,2
4,"AREQUIPA",2,34,3,2,3,48,2,2,4,930,0,1,3,1,2,2,2,2,1,1,4,2,2
4,"AREQUIPA",2,26,3,2,3,60,2,2,4,930,0,2,3,1,2,2,2,2,1,2,4,1,2
4,"AREQUIPA",2,41,3,2,2,72,2,2,3,500,36,1,3,1,2,2,2,2,1,2,6,1,2
4,"AREQUIPA",1,25,3,2,25,60,2,2,2,300,0,2,3,1,2,2,2,2,1,2,7,1,2
3,"AREQUIPA",2,33,3,2,15,40,1,2,4,930,0,2,1,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,33,3,2,15,40,1,2,4,930,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,32,3,2,4,55,2,2,2,420,48,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",2,22,3,2,2,5,1,1,1,25,0,2,1,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,37,3,2,5,66,2,2,2,520,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,25,3,2,10,51,2,2,2,480,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,44,3,2,6,54,1,1,2,300,0,2,1,1,2,2,2,2,1,2,6,2,2
3,"AREQUIPA",1,18,3,2,3,25,1,1,4,520,0,2,1,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,37,3,1,300,44,1,1,4,1350,0,2,3,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",2,40,6,2,1,28,2,2,2,100,30,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,30,3,1,24,84,2,2,3,300,0,2,1,1,2,2,2,2,1,2,4,3,2
3,"AREQUIPA",1,28,3,2,4,12,1,2,1,20,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,53,3,2,5,51,2,2,2,400,50,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,34,3,1,15,51,2,2,3,550,0,2,2,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,33,6,2,1,4,1,1,5,NA,NA,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"AREQUIPA",2,24,3,1,15,54,2,2,2,400,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
5,"AREQUIPA",1,30,3,2,30,10,1,1,4,800,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
5,"AREQUIPA",2,30,3,1,20,10,1,2,4,0,300,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"AREQUIPA",1,30,3,1,30,94,1,2,3,522,0,2,3,1,2,2,2,2,1,1,3,3,2
4,"AREQUIPA",2,21,3,2,20,48,1,2,4,1900,0,2,2,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",1,27,3,2,12,57,2,1,2,450,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,20,3,2,2,60,2,2,2,200,150,1,3,1,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",1,25,3,2,5,52,2,1,2,420,0,2,3,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",1,24,3,1,15,50,2,2,4,1200,0,2,1,1,2,2,2,2,1,2,5,2,2
3,"AREQUIPA",2,24,3,2,2,45,1,1,1,25,0,1,2,1,2,2,2,2,1,1,4,3,2
4,"AREQUIPA",1,25,3,2,5,51,2,2,3,400,192,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"AREQUIPA",2,43,6,2,1,6,1,2,1,50,0,1,1,1,2,2,2,2,1,1,2,1,2
4,"AREQUIPA",1,15,3,2,3,53,1,2,3,650,0,2,1,2,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",1,24,3,2,5,48,2,2,2,480,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,26,3,2,3,47,2,2,2,800,0,1,2,1,2,2,2,2,1,1,3,3,2
3,"AREQUIPA",1,30,3,2,2,64,2,2,1,150,0,1,3,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,23,3,2,2,62,2,1,4,800,140,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,46,3,2,3,54,2,1,3,480,260,1,1,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",2,30,6,2,1,14,1,1,1,50,8,1,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,37,3,2,10,54,1,2,2,400,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,48,3,1,6,32,1,2,4,463,96,1,1,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,58,3,2,23,0,2,2,4,1200,0,2,3,1,2,2,2,2,1,2,6,1,2
3,"AREQUIPA",1,26,3,1,20,78,1,2,4,1170,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,29,3,2,3,41,2,2,2,480,54,2,1,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",1,25,3,2,7,42,2,2,2,480,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,24,3,2,30,72,2,2,4,1200,0,2,3,2,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",1,35,3,2,4,66,1,2,4,1440,0,1,2,1,2,2,2,2,1,2,4,3,1
3,"AREQUIPA",2,39,3,2,30,54,2,1,3,450,0,1,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,35,3,2,5,66,2,1,3,465,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,36,3,1,40,77,2,1,4,2300,630,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,24,3,2,14,65,2,2,4,1200,240,1,3,2,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,23,3,2,4,52,1,2,4,1000,128,2,2,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,36,3,1,65,32,2,2,3,560,126,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,65,3,2,2,14,2,2,4,120,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,52,6,2,1,0,2,2,4,900,0,2,2,1,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",2,27,3,2,2,16,2,2,1,80,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
1,"AREQUIPA",2,29,3,1,5,45,2,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"AREQUIPA",2,40,3,2,2,60,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"AREQUIPA",1,43,3,1,140,56,1,2,4,2000,182,2,3,2,2,2,2,2,2,NA,NA,NA,2
1,"AREQUIPA",2,33,3,2,10,48,2,2,3,450,100,2,2,2,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,28,3,2,20,57,2,1,2,500,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",1,22,3,2,10,48,2,2,4,3000,0,1,1,1,2,2,2,2,1,1,2,2,2
2,"AREQUIPA",1,22,3,2,10,48,2,2,4,2500,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,28,3,1,2,36,2,2,2,140,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,27,3,2,2,69,2,2,2,200,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,31,3,2,5,54,2,2,4,830,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,27,3,2,3,54,1,2,2,160,0,1,1,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,51,3,2,60,84,2,2,1,60,0,2,1,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",2,54,3,2,2,54,2,2,2,180,54,1,2,1,2,2,2,2,1,2,2,1,2
4,"AREQUIPA",1,30,3,1,300,65,1,2,2,800,0,2,1,1,2,2,2,2,1,2,2,2,2
4,"AREQUIPA",2,25,3,1,4,53,2,1,2,300,42,2,3,2,2,2,2,2,1,2,3,2,2
2,"AREQUIPA",2,38,3,2,3,46,1,1,2,250,0,1,2,1,2,2,2,2,1,1,2,2,2
2,"AREQUIPA",1,35,3,1,3,72,2,2,4,1200,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,31,3,2,3,52,2,2,2,400,0,1,2,1,2,2,2,2,1,2,3,3,2
2,"AREQUIPA",1,33,3,2,10,60,2,2,4,1500,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,29,3,2,10,48,2,2,4,1000,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,26,3,2,3,60,2,2,4,930,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,22,3,2,3,60,2,2,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,49,3,2,2,6,2,2,1,10,5,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,64,3,2,15,48,2,2,4,930,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,32,3,2,10,35,1,1,4,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,48,3,2,2,52,1,1,4,270,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,27,3,2,5,54,2,2,4,1500,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,26,3,2,5,84,2,1,4,1000,60,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,33,3,2,3,60,2,2,4,1050,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,60,3,2,3,72,2,2,2,180,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,40,3,2,40,48,1,1,2,236,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,25,3,2,10,60,2,2,2,300,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,21,3,2,2,54,2,1,2,180,40,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,27,3,2,20,51,2,2,2,600,0,2,3,1,2,2,2,2,1,2,2,2,2
2,"AREQUIPA",1,24,3,2,4,22,1,2,1,45,8,1,3,2,2,2,2,2,1,2,4,1,2
2,"AREQUIPA",1,25,3,2,20,34,2,2,2,400,0,2,3,1,2,2,2,2,1,2,3,1,2
4,"AREQUIPA",2,50,3,2,4,20,1,2,1,35,6,1,3,1,2,2,2,2,1,1,4,1,2
4,"AREQUIPA",1,32,3,1,25,70,1,2,2,280,0,2,3,1,2,2,2,2,1,1,3,2,2
4,"AREQUIPA",1,21,3,2,20,71,2,2,4,700,0,2,2,1,2,2,2,2,1,2,4,2,2
4,"AREQUIPA",1,26,3,2,6,48,1,2,1,50,7,2,2,1,2,2,2,2,1,1,4,2,2
4,"AREQUIPA",2,26,3,2,2,61,2,1,2,180,0,2,3,2,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,34,3,2,3,48,2,1,3,1000,84,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",2,28,3,2,2,48,2,2,3,465,0,2,2,2,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,23,3,2,3,72,2,1,4,1600,0,2,3,1,2,2,2,2,1,1,5,1,2
3,"AREQUIPA",1,34,3,2,3,105,2,2,4,1000,400,1,2,1,2,2,2,2,1,2,4,3,2
3,"AREQUIPA",1,33,3,2,3,98,2,2,4,1000,0,1,3,1,2,2,2,2,1,2,4,3,2
2,"AREQUIPA",1,45,3,2,2,42,2,2,2,350,54,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,33,6,2,1,48,1,1,4,930,192,1,2,1,2,2,2,2,1,1,4,3,2
2,"AREQUIPA",1,34,3,1,6,42,2,1,4,930,0,2,3,1,2,2,2,2,1,2,4,1,2
2,"AREQUIPA",1,41,3,2,20,48,2,2,2,320,0,2,1,1,2,2,2,2,1,1,2,2,2
2,"AREQUIPA",2,39,3,2,6,50,1,2,2,460,0,1,2,1,2,2,2,1,1,1,3,1,2
2,"AREQUIPA",1,34,3,2,10,48,1,2,2,450,96,2,3,1,2,2,2,2,1,2,2,2,2
2,"AREQUIPA",1,31,3,2,20,48,2,1,2,400,0,2,3,1,2,2,2,2,1,2,3,2,2
2,"AREQUIPA",2,22,3,2,8,66,2,2,2,240,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,34,3,2,40,78,2,2,1,50,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,39,3,2,5,52,2,2,2,250,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,27,3,2,2,54,2,2,2,300,72,2,3,1,2,2,2,2,1,2,4,3,2
3,"AREQUIPA",2,23,3,2,17,72,2,2,2,650,0,2,3,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",1,26,3,2,2,70,2,2,2,300,0,1,3,2,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,40,3,2,15,50,2,2,2,420,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,31,3,2,3,54,2,1,3,330,78,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,20,3,2,17,58,2,2,2,460,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,22,3,2,2,48,2,2,2,180,48,2,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,50,3,2,6,54,2,2,1,40,15,2,3,1,2,2,2,1,1,2,2,2,2
3,"AREQUIPA",2,19,3,2,12,28,2,1,4,682,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,28,3,2,4,56,2,2,2,420,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,29,3,2,5,63,2,1,4,1050,120,1,2,1,2,2,2,2,1,2,3,3,2
3,"AREQUIPA",1,22,3,2,3,66,2,2,2,400,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,30,3,2,4,83,2,2,3,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,3,2,20,54,1,2,3,600,112,2,2,1,2,2,2,2,1,1,6,3,2
